Ni,Mn,Fe,Cr,formula,Sconf,SconfR,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char
0.1,0.25,0.2,0.45,Ni10Mn25Fe20Cr45,0.00010841020128426702,1.2580481453641945,4.0,0.5612486080160912,0.4873492849900016,0.45619932746515934,0.4512613171151527,0.4501393854869811,24.0,28.0,4.0,25.05,0.9700000000000003,24.0,49.0,61.0,12.0,52.15,2.9099999999999993,49.0,51.9961,58.6934,6.6972999999999985,54.17109625,1.9574966250000008,51.9961,1519.0,2180.0,661.0,1895.75,255.825,2180.0,6.0,10.0,4.0,7.05,0.97,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.1,4.060000000000002,139.0,1.55,1.91,0.3599999999999999,1.6914999999999998,0.09909999999999992,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.5,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.05,0.97,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.5,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.95,0.97,6.0,10.32,11.19,0.8699999999999992,10.835396551725001,0.31914310344749985,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.48174956017241377,0.6742943238965518,0.0,217.0,229.0,12.0,225.6,4.420000000000001,229.0,0.2198581560283688,0.0,0.7801418439716312,0.0,0.0,0.031880743083437246,0.003484816680246582
0.05,0.3,0.2,0.45,Ni5Mn30Fe20Cr45,0.00010273537326348066,1.1921945007602976,4.0,0.5787918451395113,0.5016611417710446,0.46267919866370966,0.45388085346020546,0.4507876683858628,24.0,28.0,4.0,24.9,0.8100000000000002,24.0,49.0,61.0,12.0,51.7,2.4299999999999997,49.0,51.9961,58.6934,6.6972999999999985,53.9833285,1.7885056500000014,51.9961,1519.0,2180.0,661.0,1885.3,265.23,2180.0,6.0,10.0,4.0,6.9,0.81,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.85,3.2250000000000028,139.0,1.55,1.91,0.3599999999999999,1.6735000000000002,0.08625000000000015,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.35,0.5249999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.9,0.81,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.65,0.5249999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.1,0.81,6.0,10.32,11.19,0.8699999999999992,10.843775862069998,0.3116017241369996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4519953312068965,0.6778069243965519,0.0,217.0,229.0,12.0,225.2,4.940000000000003,229.0,0.2246376811594203,0.0,0.7753623188405796,0.0,0.0,0.031880743083437246,0.003063243222378378
0.0,0.35,0.2,0.45,Mn35Fe20Cr45,9.036599179520763e-05,1.0486537893593546,3.0,0.6041522986797286,0.5217103446276168,0.47438689083613894,0.4605216071516196,0.4535317439048319,24.0,26.0,2.0,24.75,0.675,24.0,49.0,55.0,6.0,51.25,2.025,49.0,51.9961,55.845,3.8489000000000004,53.79556075000001,1.6195146750000007,51.9961,1519.0,2180.0,661.0,1874.85,274.635,2180.0,6.0,8.0,2.0,6.75,0.675,6.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,137.6,2.2400000000000033,139.0,1.55,1.83,0.28,1.6555000000000002,0.07384999999999992,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.2,0.3200000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.75,0.675,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.8,0.3200000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.25,0.675,6.0,10.4875862069,11.19,0.7024137930999999,10.852155172415001,0.3040603448264999,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42224110224137923,0.6753686791034483,0.0,217.0,229.0,12.0,224.8,5.459999999999996,229.0,0.22962962962962963,0.0,0.7703703703703704,0.0,0.0,0.019409168797571597,0.0024822660490929874
0.3,0.0,0.25,0.45,Ni30Fe25Cr45,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,28.0,4.0,25.7,1.53,24.0,49.0,61.0,12.0,54.1,4.59,49.0,51.9961,58.6934,6.6972999999999985,54.96751499999999,2.6742735000000004,51.9961,1728.0,2180.0,452.0,1952.15,205.065,2180.0,6.0,10.0,4.0,7.7,1.53,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.75,5.625,139.0,1.66,1.91,0.25,1.7775,0.10575000000000002,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.15,1.11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.7,1.53,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.85,1.11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.3,1.53,6.0,10.32,11.19,0.8699999999999992,10.814,0.3383999999999996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.70628411,0.7021893450000001,0.0,225.0,229.0,4.0,227.8,1.6799999999999955,229.0,0.2012987012987013,0.0,0.7987012987012987,0.0,0.0,0.015503562994591547,0.003022768329091988
0.25,0.05,0.25,0.45,Ni25Mn5Fe25Cr45,0.00010360294541683427,1.202262257535642,4.0,0.5744562646538028,0.49664419418963435,0.45914794045125973,0.45207127705243455,0.45025143472656126,24.0,28.0,4.0,25.55,1.45,24.0,49.0,61.0,12.0,53.65,4.35,49.0,51.9961,58.6934,6.6972999999999985,54.77974725,2.5052825249999997,51.9961,1519.0,2180.0,661.0,1941.7,214.47,2180.0,6.0,10.0,4.0,7.55,1.45,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.5,5.5,139.0,1.55,1.91,0.3599999999999999,1.7594999999999998,0.11050000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.55,1.45,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.45,1.45,6.0,10.32,11.19,0.8699999999999992,10.822379310345,0.3308586206894995,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6765298810344827,0.7170664594827588,0.0,217.0,229.0,12.0,227.4,2.2399999999999975,229.0,0.20529801324503313,0.0,0.794701986754967,0.0,0.0,0.031880743083437246,0.0033630377108890665
0.2,0.1,0.25,0.45,Ni20Mn10Fe25Cr45,0.00010841020128426702,1.2580481453641945,4.0,0.5612486080160912,0.4873492849900016,0.45619932746515934,0.4512613171151527,0.4501393854869811,24.0,28.0,4.0,25.4,1.34,24.0,49.0,61.0,12.0,53.2,4.02,49.0,51.9961,58.6934,6.6972999999999985,54.5919795,2.33629155,51.9961,1519.0,2180.0,661.0,1931.25,223.875,2180.0,6.0,10.0,4.0,7.4,1.34,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.25,5.225,139.0,1.55,1.91,0.3599999999999999,1.7414999999999998,0.11165000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.85,0.935,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.4,1.34,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.15,0.935,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.34,6.0,10.32,11.19,0.8699999999999992,10.830758620689998,0.3233172413789995,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6467756520689656,0.7319435739655173,0.0,217.0,229.0,12.0,227.0,2.8,229.0,0.20945945945945946,0.0,0.7905405405405405,0.0,0.0,0.031880743083437246,0.0035439033772689597
0.15,0.15,0.25,0.45,Ni15Mn15Fe25Cr45,0.00010987427790525038,1.275038049043734,4.0,0.5567764362830022,0.48417082966445046,0.4553738447153886,0.4511007213352538,0.4501273956641425,24.0,28.0,4.0,25.25,1.2,24.0,49.0,61.0,12.0,52.75,3.6,49.0,51.9961,58.6934,6.6972999999999985,54.404211749999995,2.1673005750000005,51.9961,1519.0,2180.0,661.0,1920.8,233.28,2180.0,6.0,10.0,4.0,7.25,1.2,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.0,4.8,139.0,1.55,1.91,0.3599999999999999,1.7235000000000003,0.10920000000000009,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.7,0.84,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.25,1.2,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.3,0.84,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.75,1.2,6.0,10.32,11.19,0.8699999999999992,10.839137931035,0.3157758620684996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6170214231034482,0.7468206884482759,0.0,217.0,229.0,12.0,226.6,3.360000000000002,229.0,0.21379310344827587,0.0,0.7862068965517242,0.0,0.0,0.031880743083437246,0.003565365328231666
0.1,0.2,0.25,0.45,Ni10Mn20Fe25Cr45,0.00010841020128426702,1.2580481453641945,4.0,0.5612486080160912,0.4873492849900016,0.45619932746515934,0.4512613171151527,0.4501393854869811,24.0,28.0,4.0,25.1,1.0300000000000005,24.0,49.0,61.0,12.0,52.3,3.0899999999999994,49.0,51.9961,58.6934,6.6972999999999985,54.216443999999996,1.9983096000000011,51.9961,1519.0,2180.0,661.0,1910.35,242.685,2180.0,6.0,10.0,4.0,7.1,1.0299999999999998,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.75,4.225,139.0,1.55,1.91,0.3599999999999999,1.7055,0.10315000000000005,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.55,0.715,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.1,1.0299999999999998,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.45,0.715,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.9,1.0299999999999998,6.0,10.32,11.19,0.8699999999999992,10.847517241379999,0.30823448275799953,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.587267194137931,0.7633233041034484,0.0,217.0,229.0,12.0,226.2,3.9200000000000044,229.0,0.2183098591549296,0.0,0.7816901408450705,0.0,0.0,0.031880743083437246,0.003427423563777186
0.05,0.25,0.25,0.45,Ni5Mn25Fe25Cr45,0.00010360294541683427,1.202262257535642,4.0,0.5744562646538028,0.49664419418963435,0.45914794045125973,0.45207127705243455,0.45025143472656126,24.0,28.0,4.0,24.95,0.8550000000000001,24.0,49.0,61.0,12.0,51.85,2.565,49.0,51.9961,58.6934,6.6972999999999985,54.02867625,1.8293186250000013,51.9961,1519.0,2180.0,661.0,1899.9,252.09,2180.0,6.0,10.0,4.0,6.95,0.855,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.5,3.5,139.0,1.55,1.91,0.3599999999999999,1.6875,0.09350000000000006,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.4,0.5600000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.95,0.855,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.6,0.5600000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.05,0.855,6.0,10.32,11.19,0.8699999999999992,10.855896551725,0.30069310344749967,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5575129651724138,0.7803630908965518,0.0,217.0,229.0,12.0,225.8,4.479999999999995,229.0,0.22302158273381295,0.0,0.7769784172661871,0.0,0.0,0.031880743083437246,0.00313007808390552
0.0,0.3,0.25,0.45,Mn30Fe25Cr45,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,26.0,2.0,24.8,0.7199999999999999,24.0,49.0,55.0,6.0,51.4,2.16,49.0,51.9961,55.845,3.8489000000000004,53.8409085,1.6603276500000015,51.9961,1519.0,2180.0,661.0,1889.45,261.495,2180.0,6.0,8.0,2.0,6.8,0.72,6.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,137.25,2.625,139.0,1.55,1.83,0.28,1.6695,0.08025000000000002,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.25,0.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.8,0.72,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.75,0.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.2,0.72,6.0,10.4875862069,11.19,0.7024137930999999,10.864275862069999,0.29315172413699964,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5277587362068965,0.7914520318965518,0.0,217.0,229.0,12.0,225.4,5.039999999999997,229.0,0.22794117647058826,0.0,0.7720588235294118,0.0,0.0,0.019409168797571597,0.0026733288886166677
0.25,0.0,0.3,0.45,Ni25Fe30Cr45,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,28.0,4.0,25.6,1.4399999999999997,24.0,49.0,61.0,12.0,53.8,4.32,49.0,51.9961,58.6934,6.6972999999999985,54.825095000000005,2.546095499999999,51.9961,1728.0,2180.0,452.0,1956.3,201.33,2180.0,6.0,10.0,4.0,7.6,1.44,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.15,5.2650000000000015,139.0,1.66,1.91,0.25,1.7735000000000003,0.10215,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.05,0.975,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.6,1.44,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,0.975,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.4,1.44,6.0,10.32,11.19,0.8699999999999992,10.8345,0.3199499999999996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.782047515,0.7971691710000001,0.0,225.0,229.0,4.0,228.0,1.5,229.0,0.20394736842105265,0.0,0.7960526315789473,0.0,0.0,0.015503562994591547,0.002835914816442199
0.2,0.05,0.3,0.45,Ni20Mn5Fe30Cr45,0.00010273537326348066,1.1921945007602976,4.0,0.5787918451395113,0.5016611417710446,0.46267919866370966,0.45388085346020546,0.4507876683858628,24.0,28.0,4.0,25.45,1.35,24.0,49.0,61.0,12.0,53.35,4.05,49.0,51.9961,58.6934,6.6972999999999985,54.63732725,2.377104525,51.9961,1519.0,2180.0,661.0,1945.85,210.735,2180.0,6.0,10.0,4.0,7.45,1.35,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.9,5.1,139.0,1.55,1.91,0.3599999999999999,1.7555,0.10650000000000004,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.9,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.45,1.35,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.55,1.35,6.0,10.32,11.19,0.8699999999999992,10.842879310345,0.31240862068949954,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7522932860344828,0.8150217083793103,0.0,217.0,229.0,12.0,227.6,2.1000000000000028,229.0,0.2080536912751678,0.0,0.7919463087248323,0.0,0.0,0.031880743083437246,0.0031410084608186296
0.15,0.1,0.3,0.45,Ni15Mn10Fe30Cr45,0.00010645395170127297,1.2353468116280648,4.0,0.570087712549569,0.49664419418963435,0.4616517735710526,0.45370102804451884,0.4507751085292535,24.0,28.0,4.0,25.3,1.23,24.0,49.0,61.0,12.0,52.9,3.69,49.0,51.9961,58.6934,6.6972999999999985,54.44955949999999,2.208113550000001,51.9961,1519.0,2180.0,661.0,1935.4,220.14,2180.0,6.0,10.0,4.0,7.3,1.23,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.65,4.785,139.0,1.55,1.91,0.3599999999999999,1.7375,0.10725000000000005,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,0.825,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.3,1.23,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,0.825,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.7,1.23,6.0,10.32,11.19,0.8699999999999992,10.85125862069,0.3048672413789997,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7225390570689655,0.8328742457586208,0.0,217.0,229.0,12.0,227.2,2.7000000000000055,229.0,0.2123287671232877,0.0,0.7876712328767124,0.0,0.0,0.031880743083437246,0.0032866983897778747
0.1,0.15,0.3,0.45,Ni10Mn15Fe30Cr45,0.00010645395170127297,1.2353468116280648,4.0,0.570087712549569,0.49664419418963435,0.4616517735710526,0.45370102804451884,0.4507751085292535,24.0,28.0,4.0,25.15,1.0799999999999996,24.0,49.0,61.0,12.0,52.45,3.2400000000000007,49.0,51.9961,58.6934,6.6972999999999985,54.26179174999999,2.0391225750000013,51.9961,1519.0,2180.0,661.0,1924.95,229.545,2180.0,6.0,10.0,4.0,7.15,1.08,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.4,4.3199999999999985,139.0,1.55,1.91,0.3599999999999999,1.7194999999999998,0.1044,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.6,0.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.15,1.08,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.4,0.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.85,1.08,6.0,10.32,11.19,0.8699999999999992,10.859637931035,0.29732586206849965,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6927848281034482,0.8507267831379312,0.0,217.0,229.0,12.0,226.8,3.2999999999999945,229.0,0.21678321678321677,0.0,0.7832167832167831,0.0,0.0,0.031880743083437246,0.0032729846033199323
0.05,0.2,0.3,0.45,Ni5Mn20Fe30Cr45,0.00010273537326348066,1.1921945007602976,4.0,0.5787918451395113,0.5016611417710446,0.46267919866370966,0.45388085346020546,0.4507876683858628,24.0,28.0,4.0,25.0,0.9,24.0,49.0,61.0,12.0,52.0,2.7,49.0,51.9961,58.6934,6.6972999999999985,54.07402399999999,1.870131600000002,51.9961,1519.0,2180.0,661.0,1914.5,238.95,2180.0,6.0,10.0,4.0,7.0,0.9,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.15,3.7049999999999983,139.0,1.55,1.91,0.3599999999999999,1.7015,0.09795000000000005,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.45,0.5850000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.0,0.9,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.55,0.5850000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,0.9,6.0,10.32,11.19,0.8699999999999992,10.86801724138,0.2897844827579998,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.663030599137931,0.8685793205172413,0.0,217.0,229.0,12.0,226.4,3.8999999999999977,229.0,0.22142857142857145,0.0,0.7785714285714286,0.0,0.0,0.031880743083437246,0.003099867101444805
0.0,0.25,0.3,0.45,Mn25Fe30Cr45,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,26.0,2.0,24.85,0.7649999999999999,24.0,49.0,55.0,6.0,51.55,2.2950000000000004,49.0,51.9961,55.845,3.8489000000000004,53.886256249999995,1.7011406250000014,51.9961,1519.0,2180.0,661.0,1904.05,248.355,2180.0,6.0,8.0,2.0,6.85,0.765,6.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,136.9,2.9399999999999977,139.0,1.55,1.83,0.28,1.6835000000000002,0.08790000000000013,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.3,0.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.85,0.765,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.7,0.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.15,0.765,6.0,10.4875862069,11.19,0.7024137930999999,10.876396551725,0.2822431034474997,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6332763701724138,0.8864318578965518,0.0,217.0,229.0,12.0,226.0,4.5,229.0,0.22627737226277375,0.0,0.7737226277372263,0.0,0.0,0.019409168797571597,0.0027673458841524904
